id,name,type,lat,lon,address,pkd,regon,competitors_1km,competitors_3km,competitors_5km,population_density,income_level,unemployment_rate,accessibility_score,rental_cost
5589365522,Timberwolf,hairdresser,50.0167602,20.0018287,,hairdresser,,53,202,593,200,40000,0.05,0.8314033073485692,1084.2983463257153
5589365587,Basia,hairdresser,50.0171484,20.0065421,,hairdresser,,63,180,477,200,40000,0.05,0.81646071402282,1091.76964298859
5800607656,Studio 3 przez 3,hairdresser,50.0126324,19.9103156,,hairdresser,,18,202,611,200,40000,0.05,0.1,1452.8484606664774
5871876298,hairdresser_5871876298,hairdresser,50.0414133,19.9266968,,hairdresser,,71,482,695,200,40000,0.05,0.15807241718005205,1420.963791409974
5902697047,hairdresser_5902697047,hairdresser,50.0153618,20.0097145,,hairdresser,,67,171,441,200,40000,0.05,0.8182429067436294,1090.8785466281852
5970601031,hairdresser_5970601031,hairdresser,50.0162619,20.0010381,,hairdresser,,54,208,605,200,40000,0.05,0.837049994409294,1081.475002795353
6014098810,Merry,hairdresser,50.0146194,19.9998952,,hairdresser,,51,197,570,200,40000,0.05,0.8538022437244592,1073.0988781377705
6199006616,Studio Fryzjerskie 17.,hairdresser,50.0214996,19.9793243,,hairdresser,,39,313,779,200,40000,0.05,0.7017186947443725,1149.1406526278138
6304273539,Caprice,hairdresser,50.0460329,19.9555533,,hairdresser,,230,442,726,200,40000,0.05,0.3601143052622471,1319.9428473688765
6319484693,hairdresser_6319484693,hairdresser,50.0325012,19.971619,,hairdresser,,20,506,785,200,40000,0.05,0.5685131331732229,1215.7434334133886
6358211852,HAKA,hairdresser,50.0431348,19.9451798,,hairdresser,,226,468,714,200,40000,0.05,0.30244245405271786,1348.778772973641
6386901618,EG,hairdresser,50.0205412,19.9876488,,hairdresser,,41,298,743,200,40000,0.05,0.7603141558456372,1119.8429220771814
6402863797,Bonnie & Clyde,hairdresser,50.0449086,19.952346,,hairdresser,,240,450,722,200,40000,0.05,0.3451957491005361,1327.402125449732
6420640257,Fryzoteka z Kazimierza,hairdresser,50.0376155,19.9664377,,hairdresser,,38,511,785,200,40000,0.05,0.4958815792355854,1252.0592103822073
6435972968,Barber Hairstyle Avenue Automobileclub Barber,hairdresser,50.0227533,19.9012926,,hairdresser,,53,191,578,200,40000,0.05,0.1,1506.4796016536507
6456284360,Studio fryzur J&J,hairdresser,50.0039335,19.9051776,,hairdresser,,14,144,383,200,40000,0.05,0.1,1474.5197562802405
6468738799,hairdresser_6468738799,hairdresser,50.0165484,20.0120062,,hairdresser,,63,184,442,200,40000,0.05,0.7955499129371948,1102.2250435314027
6517951390,Metamorfozy,hairdresser,50.0201842,20.050861,,hairdresser,,22,97,279,200,40000,0.05,0.45280321175648075,1273.5983941217596
6555719085,Biostyl2,hairdresser,50.0344701,19.9329827,,hairdresser,,80,551,733,200,40000,0.05,0.24637500749378127,1376.8124962531094
6605286409,hairdresser_6605286409,hairdresser,49.9999428,19.9123275,,hairdresser,,14,136,364,200,40000,0.05,0.12327481340559132,1438.3625932972043
6649642677,Zakład Fryzjerski Manicure Pedicure,hairdresser,49.9928617,20.0425439,,hairdresser,,29,140,251,200,40000,0.05,0.5686140064744949,1215.6929967627525
7086750582,Barberwizja,hairdresser,50.0402788,19.9423072,,hairdresser,,185,507,725,200,40000,0.05,0.2963778783124831,1351.8110608437585
7086813224,Janina,hairdresser,50.0400772,19.9425291,,hairdresser,,175,512,729,200,40000,0.05,0.2993512786959692,1350.3243606520155
7086813232,Studio Fryzur EFEKT,hairdresser,50.0384191,19.9416936,,hairdresser,,113,522,736,200,40000,0.05,0.3017404833609627,1349.1297583195187
7108281291,Salon Fryzjersko-Kosmetyczny A&S,hairdresser,50.0497865,19.9426515,,hairdresser,,181,430,694,200,40000,0.05,0.24055638560191284,1379.7218071990437
7246248392,Kreator,hairdresser,50.0212345,19.9094027,,hairdresser,,62,231,656,200,40000,0.05,0.1,1465.2626881004894
7256310663,Stara Fryzjernia,hairdresser,50.0164777,20.0059648,,hairdresser,,60,181,478,200,40000,0.05,0.8247591838839741,1087.620408058013
8050465605,Strefa Piękna,hairdresser,49.9967283,20.0681439,,hairdresser,,5,126,214,200,40000,0.05,0.31777605376974183,1341.111973115129
8071650800,"Salon fryzjerski ""Marcin""",hairdresser,49.988122,20.055363,,hairdresser,,72,112,224,200,40000,0.05,0.43377136658412874,1283.1143167079356
8341188108,Margaret,hairdresser,49.9811146,19.9440116,,hairdresser,,4,34,197,200,40000,0.05,0.40912274813459604,1295.438625932702
8343173224,Róża,hairdresser,49.9918392,19.9457958,,hairdresser,,13,141,382,200,40000,0.05,0.451849112535601,1274.0754437321993
8484248771,hairdresser_8484248771,hairdresser,50.0186521,20.0345436,,hairdresser,,11,136,340,200,40000,0.05,0.6074237481240317,1196.2881259379842
8979602817,hairdresser_8979602817,hairdresser,50.0414082,19.9266531,,hairdresser,,70,482,695,200,40000,0.05,0.15771698539920442,1421.1415073003977
9003380583,Galiński Hair Stylist,hairdresser,50.0395498,19.9413898,,hairdresser,,147,513,726,200,40000,0.05,0.2929397321246019,1353.530133937699
9034074723,Piłatowski,hairdresser,50.0498118,19.9373532,,hairdresser,,155,424,683,200,40000,0.05,0.1996352725488213,1400.1823637255893
9038757721,"Fryzjer ""Pod Jedynką""",hairdresser,50.0456383,19.9305302,,hairdresser,,87,453,685,200,40000,0.05,0.16880161580221675,1415.5991920988918
9068020018,Milbon,hairdresser,50.0454065,19.9330306,,hairdresser,,150,453,694,200,40000,0.05,0.19088623923393455,1404.5568803830329
9609603343,Fryzjer ANNA,hairdresser,50.0207733,19.9049677,,hairdresser,,52,195,610,200,40000,0.05,0.1,1486.3812300084169
9692146451,Bart's Barbershop,hairdresser,50.0232849,20.0507818,,hairdresser,,21,85,277,200,40000,0.05,0.4413428798225213,1279.3285600887393
10090036617,Renée Blanche,hairdresser,50.0460242,19.9565229,,hairdresser,,209,438,729,200,40000,0.05,0.36687400858519037,1316.5629957074048
10110253058,Ania Sroka,hairdresser,50.0491517,19.943294,,hairdresser,,189,433,697,200,40000,0.05,0.24956945365409644,1375.2152731729518
10588825172,Agnieszka Kubacka,hairdresser,50.0211999,19.9600643,,hairdresser,,40,462,820,200,40000,0.05,0.5478610949608476,1226.0694525195763
10653352478,Precise Empire,hairdresser,50.0467198,19.9539084,,hairdresser,,232,437,718,200,40000,0.05,0.3437092639233833,1328.1453680383083
10723917459,hairdresser_10723917459,hairdresser,50.0447073,19.9568293,,hairdresser,,200,449,737,200,40000,0.05,0.37851371601780404,1310.7431419910981
10895808668,Barber Neroo,hairdresser,50.0402864,19.9862493,,hairdresser,,37,320,711,200,40000,0.05,0.5743151664141734,1212.8424167929134
11133474007,Fryzjer Kosmetyka,hairdresser,50.0117371,19.9700514,,hairdresser,,47,252,805,200,40000,0.05,0.6783358648574573,1160.8320675712714
11158563405,Fryzjer Męski,hairdresser,50.0263951,19.9121067,,hairdresser,,82,295,663,200,40000,0.05,0.1,1458.8554644139126
11220656173,ASH,hairdresser,50.0378347,19.9395172,,hairdresser,,92,527,729,200,40000,0.05,0.2865833181141816,1356.7083409429092
11237676953,Stara Fryzjernia,hairdresser,49.9966693,19.9033092,,hairdresser,,9,89,289,200,40000,0.05,0.1,1483.7407458321607
11240465545,Mister Madame,hairdresser,49.9966352,19.9044965,,hairdresser,,11,93,301,200,40000,0.05,0.1,1477.8137814904962
11253803819,Rup Coiffeur,hairdresser,50.0419006,19.9456486,,hairdresser,,226,480,723,200,40000,0.05,0.3137249121292526,1343.1375439353737
11253888986,Kruczek Hair Concept,hairdresser,50.0492388,19.9618869,,hairdresser,,113,420,705,200,40000,0.05,0.37733895119015193,1311.330524404924
11278972560,Studio fryzur,hairdresser,49.972774,20.0615875,,hairdresser,,4,110,127,200,40000,0.05,0.3266297279913417,1336.6851360043293
11307736920,Studio Fryz,hairdresser,50.0285938,19.9176896,,hairdresser,,74,417,687,200,40000,0.05,0.12864431220079253,1435.6778438996039
11443322368,Barber Familia,hairdresser,50.0378796,19.9409737,,hairdresser,,103,523,736,200,40000,0.05,0.2986464381034585,1350.6767809482708
11472803700,Craftman Barbershop,hairdresser,50.0199147,20.0574951,,hairdresser,,20,76,249,200,40000,0.05,0.3915362130660438,1304.2318934669781
11553957506,Fryzjerstwo,hairdresser,50.020235,20.0526482,,hairdresser,,21,92,272,200,40000,0.05,0.4359709060482786,1282.0145469758606
11555188818,Studio Urody,hairdresser,50.0198145,20.052178,,hairdresser,,22,96,274,200,40000,0.05,0.4418639866259977,1279.0680066870011
11592826667,Stara Fryzjernia,hairdresser,50.0294642,19.9192756,,hairdresser,,77,438,701,200,40000,0.05,0.14066491768343592,1429.6675411582821
11642873158,Avant Après,hairdresser,50.0476084,19.9465802,,hairdresser,,216,444,701,200,40000,0.05,0.28444184145520535,1357.7790792723972
11652522869,Zakątek Piękna,hairdresser,50.0450852,19.9791093,,hairdresser,,35,386,708,200,40000,0.05,0.5030999491315995,1248.4500254342001
11666197660,Holistic Hair,hairdresser,50.0468439,19.9437062,,hairdresser,,212,447,704,200,40000,0.05,0.2676515251842351,1366.1742374078824
11666937226,PS Hair Studio,hairdresser,50.0479718,19.9425108,,hairdresser,,203,443,698,200,40000,0.05,0.2512475901955429,1374.3762049022284
11673405826,MG Beauty Concept,hairdresser,50.0497053,19.9615111,,hairdresser,,112,419,700,200,40000,0.05,0.37134967817553743,1314.3251609122312
11703396860,Merry,hairdresser,49.9883456,20.0549209,,hairdresser,,74,112,224,200,40000,0.05,0.43856164219303284,1280.7191789034837
11737267291,Sztukateria,hairdresser,50.0197699,20.0574741,,hairdresser,,20,76,249,200,40000,0.05,0.3922071802974276,1303.896409851286
11779052645,Atelier,hairdresser,50.0177863,20.0351221,,hairdresser,,11,144,339,200,40000,0.05,0.6063104806957869,1196.8447596521066
11822405646,U Luby,hairdresser,50.0175619,20.0010756,,hairdresser,,57,207,612,200,40000,0.05,0.8240519261344723,1087.9740369327637
11920353549,Barber Garage,hairdresser,50.0353396,19.9413011,,hairdresser,,68,549,748,200,40000,0.05,0.31483956700857474,1342.5802164957126
11952195241,Panowie Przodem,hairdresser,50.0386389,19.9833621,,hairdresser,,31,378,724,200,40000,0.05,0.5793119552898909,1210.3440223550547
12106856253,Friends&Family Barbershop,hairdresser,50.0457354,19.9561697,,hairdresser,,216,442,726,200,40000,0.05,0.3665316100033241,1316.734194998338
12106969034,Cut Game,hairdresser,50.0437955,19.9590576,,hairdresser,,172,457,748,200,40000,0.05,0.40047302495967374,1299.7634875201632
12118074679,Małgorzata,hairdresser,50.0458246,19.9315967,,hairdresser,,106,450,689,200,40000,0.05,0.17665891539105882,1411.6705423044705
12118097601,Brixton Barbershop,hairdresser,50.0468059,19.9324614,,hairdresser,,121,439,687,200,40000,0.05,0.17827895458555487,1410.8605227072226
12139306721,Tus Barber Shop,hairdresser,50.0489978,19.9309772,,hairdresser,,91,427,663,200,40000,0.05,0.15354082646118816,1423.229586769406
12158301438,Barber King,hairdresser,50.0489796,19.9599864,,hairdresser,,143,423,711,200,40000,0.05,0.36753740022666936,1316.2312998866653
12168393235,The Doll Factory,hairdresser,50.0285084,19.9368052,,hairdresser,,34,600,754,200,40000,0.05,0.30672432484615597,1346.637837576922
12173105658,Culture by Yellow Barbershop | Barber Kraków,hairdresser,50.0496565,19.9624033,,hairdresser,,107,418,702,200,40000,0.05,0.37716134969481185,1311.419325152594
12173105659,Barbershops.Zone,hairdresser,50.0495496,19.9620378,,hairdresser,,110,418,702,200,40000,0.05,0.37579718928862427,1312.1014053556878
12173105660,Valkos,hairdresser,50.0493737,19.9622747,,hairdresser,,110,419,703,200,40000,0.05,0.378633722207279,1310.6831388963606
12224703374,Siódemka,hairdresser,50.020348,19.9558102,,hairdresser,,52,447,819,200,40000,0.05,0.5135044164599147,1243.2477917700426
12444978822,Fryzjer Męski,hairdresser,50.0131288,20.012243,,hairdresser,,72,172,448,200,40000,0.05,0.8204849759936629,1089.7575120031686
12548773788,AnKaro,hairdresser,50.0229305,19.9018968,,hairdresser,,55,192,585,200,40000,0.05,0.1,1503.7371755313025
12557747036,Luźny Barber,hairdresser,50.0167761,20.0119769,,hairdresser,,62,184,442,200,40000,0.05,0.7938729360758137,1103.063531962093
12572830721,Ma Cherie,hairdresser,50.0145654,20.0202139,,hairdresser,,51,165,409,200,40000,0.05,0.7508509220626873,1124.5745389686563
12577107705,hairdresser_12577107705,hairdresser,50.0174876,20.0181283,,hairdresser,,52,165,430,200,40000,0.05,0.7481168098800322,1125.941595059984
12588846088,hairdresser_12588846088,hairdresser,50.0094206,20.0214648,,hairdresser,,38,163,396,200,40000,0.05,0.7655889628451787,1117.2055185774107
12850436961,Fryzjer Damsko-Męski,hairdresser,49.9848212,20.0593564,,hairdresser,,67,113,201,200,40000,0.05,0.3873354759413705,1306.3322620293147
12902702366,Urban Jungle,hairdresser,50.0449255,19.9970629,,hairdresser,,19,162,621,200,40000,0.05,0.5497859279565089,1225.1070360217454
13005404387,Jean Louis David,hairdresser,50.0278037,19.9494121,,hairdresser,,36,633,790,200,40000,0.05,0.4227495032397124,1288.6252483801438
13046178701,hairdresser_13046178701,hairdresser,49.9851575,20.0615969,,hairdresser,,64,114,191,200,40000,0.05,0.36640092362281795,1316.799538188591
13049140651,Margaret,hairdresser,50.0140021,20.0008799,,hairdresser,,50,183,530,200,40000,0.05,0.8597028052953395,1070.1485973523304
13049140654,hairdresser_13049140654,hairdresser,50.0139857,20.0038082,,hairdresser,,52,172,473,200,40000,0.05,0.8550509773299624,1072.4745113350189
13066164429,La Cristal Magique,hairdresser,50.0473412,19.9557447,,hairdresser,,225,434,719,200,40000,0.05,0.35194747160976225,1324.026264195119
13098421265,Salon fryzjerski Alicja,hairdresser,49.9854607,20.0651181,,hairdresser,,64,114,186,200,40000,0.05,0.33278502773843566,1333.607486130782
13102725936,hairdresser_13102725936,hairdresser,50.0172462,20.0104594,,hairdresser,,63,184,451,200,40000,0.05,0.7982996125933192,1100.8501937033404
13108381694,Salon Fryzjerski A. K. Kowal,hairdresser,50.0049679,20.009127,,hairdresser,,17,150,445,200,40000,0.05,0.896085535458263,1051.9572322708684
13130573976,Dragon Barber,hairdresser,50.0411009,19.9953276,,hairdresser,,32,213,661,200,40000,0.05,0.5863437051645054,1206.8281474177472
13160076055,hairdresser_13160076055,hairdresser,49.9839665,20.0643804,,hairdresser,,64,114,185,200,40000,0.05,0.3365311592538731,1331.7344203730634
13245474133,MV Studio,hairdresser,50.0120768,19.9268885,,hairdresser,,34,301,711,200,40000,0.05,0.2589776973336093,1370.5111513331954
13260047546,Matt Haircurt,hairdresser,50.0423487,19.9435225,,hairdresser,,224,477,714,200,40000,0.05,0.294087795973196,1352.956102013402
13330136401,Luźny Barber,hairdresser,50.0094052,19.9539953,,hairdresser,,67,233,818,200,40000,0.05,0.5304374153395359,1234.781292330232
13330165701,Freestyle,hairdresser,50.0083277,19.9544029,,hairdresser,,65,230,813,200,40000,0.05,0.5364866651648637,1231.7566674175682
13426507793,Cameleon Salon Fryzur,hairdresser,50.0280836,19.9102597,,hairdresser,,76,273,655,200,40000,0.05,0.1,1470.159814133714
13444828178,hairdresser_13444828178,hairdresser,50.0204022,19.9570464,,hairdresser,,53,451,817,200,40000,0.05,0.5244727644182692,1237.7636177908655
13447733131,Angels,hairdresser,50.0230819,19.909981,,hairdresser,,77,259,665,200,40000,0.05,0.1,1464.655637774103
13447789572,Nord,hairdresser,50.017422,19.9051975,,hairdresser,,45,179,603,200,40000,0.05,0.1,1481.9502072374837
13514207282,Pacura Studio,hairdresser,50.039428,19.9783834,,hairdresser,,47,420,737,200,40000,0.05,0.5503507389575584,1224.8246305212208
13529803324,hairdresser_13529803324,hairdresser,50.0427608,19.9448061,,hairdresser,,224,476,716,200,40000,0.05,0.3017985524327387,1349.1007237836307
13531621753,Tomasz Pietrzyk,hairdresser,50.0204192,19.9769554,,hairdresser,,40,302,789,200,40000,0.05,0.6921043492025416,1153.9478253987293
13533784789,Barber House,hairdresser,49.9928021,19.9461473,,hairdresser,,13,147,398,200,40000,0.05,0.456683972102788,1271.658013948606
13533891376,Avangarda,hairdresser,49.9910817,19.9393939,,hairdresser,,13,133,361,200,40000,0.05,0.38741241996755327,1306.2937900162233
13541565716,M.K,hairdresser,50.0467525,19.952573,,hairdresser,,230,437,717,200,40000,0.05,0.3340332902276878,1332.9833548861561
13541565718,Sly Dog,hairdresser,50.047123,19.9536002,,hairdresser,,229,435,717,200,40000,0.05,0.33867416736982914,1330.6629163150856
13541580127,Krótkie Boki,hairdresser,50.0468245,19.9509056,,hairdresser,,232,439,713,200,40000,0.05,0.32156106305651266,1339.2194684717438
13598328828,hairdresser_13598328828,hairdresser,50.0072337,19.9548764,,hairdresser,,62,220,808,200,40000,0.05,0.5430026594552196,1228.4986702723902
13602259987,Mayart,hairdresser,50.009245,19.950039,,hairdresser,,59,242,798,200,40000,0.05,0.4919083206743129,1254.0458396628435
13602369156,Rena,hairdresser,50.0094674,19.9505403,,hairdresser,,59,242,804,200,40000,0.05,0.4964234331454692,1251.7882834272655
13602956670,Humans,hairdresser,50.0088006,19.9615259,,hairdresser,,65,243,817,200,40000,0.05,0.6053220387239884,1197.3389806380058
13612379965,BarberCut,hairdresser,50.0100949,19.9604418,,hairdresser,,73,243,819,200,40000,0.05,0.5917405000186966,1204.1297499906516
151300997,BARBER,hairdresser,50.017503,19.986627,,hairdresser,,40,282,726,200,40000,0.05,0.7797292261783326,1110.1353869108336
166562675,hairdresser_166562675,hairdresser,50.0311926,19.9205885,,hairdresser,,65,460,701,200,40000,0.05,0.14681979470866324,1426.5901026456684
301663363,Instytut Włosa,hairdresser,50.020824,19.9026196,,hairdresser,,50,190,585,200,40000,0.05,0.1,1497.9101645919584
336068377,hairdresser_336068377,hairdresser,49.9763188,20.0980858,,hairdresser,,2,56,116,200,40000,0.05,0.1,1504.520153093013
406832257,hairdresser_406832257,hairdresser,50.0142518,20.023093,,hairdresser,,46,158,394,200,40000,0.05,0.7286330063843658,1135.6834968078172
1201692102,Beauty Room,hairdresser,50.0072466,19.9760995,,hairdresser,,20,233,656,200,40000,0.05,0.7502507033423271,1124.8746483288364
1353323699,Metamorfoza,hairdresser,49.9794696,20.0985162,,hairdresser,,2,57,118,200,40000,0.05,0.1,1503.1634671406428
1483387002,Jean Louis David,hairdresser,50.013535,19.9319802,,hairdresser,,37,330,738,200,40000,0.05,0.3064663370073736,1346.7668314963132
1483387045,TOTO Hair Company,hairdresser,50.0142953,19.9324527,,hairdresser,,38,335,750,200,40000,0.05,0.3095658366375428,1345.2170816812286
1497915909,Drukarnia,pub,50.0461728,19.949222,,pub,,230,449,712,200,40000,0.05,0.3136813608942137,1343.159319552893
1893520719,pub_1893520719,pub,49.9849057,20.0540602,,pub,,64,111,214,200,40000,0.05,0.438720825566289,1280.6395872168555
5001698507,Hospůdka u nás,pub,50.0482476,19.945572,,pub,,201,439,700,200,40000,0.05,0.2726597708252012,1363.6701145873994
5115874296,Cricoteka,pub,50.047118,19.950985,,pub,,232,437,712,200,40000,0.05,0.32010470298730287,1339.9476485063485
5115902601,Jazz Club,pub,50.0480409,19.9530714,,pub,,226,431,713,200,40000,0.05,0.3284181679966487,1335.7909160016757
6579845397,BarBakan,pub,50.0417276,20.0000787,,pub,,18,177,623,200,40000,0.05,0.5827232578431758,1208.638371078412
7602723420,Mauretania,pub,50.0466102,19.9466161,,pub,,219,450,704,200,40000,0.05,0.2913144898299155,1354.3427550850422
7969448546,Bar po schodkach,pub,50.0378692,19.9394617,,pub,,94,527,729,200,40000,0.05,0.28592983009158357,1357.0350849542083
8518684417,Pan Twardowski Bistro,pub,50.0450619,19.9258241,,pub,,58,450,665,200,40000,0.05,0.13209222999099401,1433.953885004503
10165758144,Ewa,pub,50.0102186,19.9616698,,pub,,69,244,819,200,40000,0.05,0.603310698656985,1198.3446506715075
301663362,"Winiarnia ""Jeszcze ranek nie tak bliski""",pub,50.0207886,19.9025898,,pub,,51,190,585,200,40000,0.05,0.1,1498.0188990891784
306938356,Pub Spoko,pub,50.0431607,19.9468143,,pub,,221,465,720,200,40000,0.05,0.3150500230688271,1342.4749884655864
654588613,Zajazd Wielicki,pub,49.9951356,20.0507556,,pub,,25,142,241,200,40000,0.05,0.4901183158104334,1254.9408420947834
1242015975,Pizzeria u Teściowej,fast_food,50.029467,19.9193759,,fast_food,,76,439,701,200,40000,0.05,0.14159743768963262,1429.2012811551836
1416935184,Jadłodajnia Mała Chatka,fast_food,50.0403206,19.9998223,,fast_food,,22,190,630,200,40000,0.05,0.5967900842426996,1201.60495787865
1417621361,5 Peron,fast_food,50.0344214,19.9744727,,fast_food,,26,483,772,200,40000,0.05,0.5714587740660217,1214.2706129669891
1436524894,Pizza Polska,fast_food,50.0289636,19.9290639,,fast_food,,56,522,725,200,40000,0.05,0.23378720917946272,1383.1063954102688
1481026190,Bar Mleczny Krakus,fast_food,50.0449312,19.9529387,,fast_food,,237,445,723,200,40000,0.05,0.3493404353173627,1325.3297823413186
1505755350,zapiekanki z pieca,fast_food,50.0432686,19.9465609,,fast_food,,223,465,719,200,40000,0.05,0.3124020684462737,1343.798965776863
1670816853,Mateo,fast_food,50.0460877,19.9662117,,fast_food,,100,430,737,200,40000,0.05,0.4285347509970374,1285.7326245014813
1740941253,Trattoria,fast_food,49.985252,20.0707154,,fast_food,,44,115,174,200,40000,0.05,0.277630890668762,1361.184554665619
1883513858,fast_food_1883513858,fast_food,49.9928674,20.0430913,,fast_food,,30,139,250,200,40000,0.05,0.5632238424032269,1218.3880787983865
1892359274,Bistro Posolone,fast_food,49.9836573,20.0549066,,fast_food,,64,111,208,200,40000,0.05,0.4271284116968298,1286.435794151585
1895018291,"Bistro ""Palce Lizać""",fast_food,49.985005,20.0612015,,fast_food,,65,114,193,200,40000,0.05,0.3698830563101897,1315.0584718449052
1973283399,fast_food_1973283399,fast_food,50.0120281,19.9268213,,fast_food,,34,301,710,200,40000,0.05,0.2583938158766471,1370.8030920616766
2121835210,Burgers Kracowska,fast_food,50.048517,19.9430652,,fast_food,,195,435,698,200,40000,0.05,0.2519712077707338,1374.0143961146332
2121835227,Mr. Broda,fast_food,50.0486147,19.9430226,,fast_food,,195,435,698,200,40000,0.05,0.2510131398448787,1374.4934300775606
2454258951,Bar Mleczny Mieszczański,fast_food,50.019001,19.9866161,,fast_food,,41,293,741,200,40000,0.05,0.7675851166103739,1116.207441694813
2895825356,Domino's Pizza,fast_food,50.0050713,19.950149,,fast_food,,43,216,761,200,40000,0.05,0.4989171441078827,1250.5414279460588
3024425364,Bar Kormoran,fast_food,50.0456052,19.9827048,,fast_food,,35,350,690,200,40000,0.05,0.512254348037861,1243.8728259810696
3092747527,Lucky Food Burger,fast_food,50.0452952,19.9291562,,fast_food,,51,454,676,200,40000,0.05,0.15913739876959387,1420.431300615203
3092749329,TATA Sushi,fast_food,50.0452007,19.9292075,,fast_food,,52,455,677,200,40000,0.05,0.16007849552829334,1419.9607522358533
3120752615,"Jadłodajnia ""Wczoraj i Dziś""",fast_food,50.047133,19.9553724,,fast_food,,230,435,719,200,40000,0.05,0.35091276620472134,1324.5436168976394
3199275831,Obiadkownia,fast_food,50.0167833,19.9504585,,fast_food,,45,352,817,200,40000,0.05,0.4769283623498577,1261.5358188250711
3781839711,Workshop Bistro,fast_food,50.0453541,19.9621593,,fast_food,,135,444,740,200,40000,0.05,0.4093297905514639,1295.3351047242681
4198297489,Mezzo good food,fast_food,50.0279018,19.9198166,,fast_food,,73,444,704,200,40000,0.05,0.15100718031304883,1424.4964098434757
4294920348,fast_food_4294920348,fast_food,49.986427,20.0730691,,fast_food,,36,114,169,200,40000,0.05,0.25680960018241383,1371.5951999087931
4511680075,Lion Kebab,fast_food,50.0398747,19.9255956,,fast_food,,62,488,688,200,40000,0.05,0.15584323497055885,1422.0783825147205
5111037120,U wiśni,fast_food,50.0460268,19.9661453,,fast_food,,100,430,737,200,40000,0.05,0.4286326024063034,1285.6836987968484
5111037225,Olimp,fast_food,50.0447038,19.9675031,,fast_food,,92,430,747,200,40000,0.05,0.44732665669039473,1276.3366716548026
5115887902,Chili Chili,fast_food,50.0452709,19.9523518,,fast_food,,238,446,720,200,40000,0.05,0.3427477386839991,1328.6261306580004
5126212160,Jadłodajnia August,fast_food,50.0483939,19.9423238,,fast_food,,198,439,698,200,40000,0.05,0.24710468166882538,1376.4476591655873
5137990644,Placek Wolnica,fast_food,50.0490685,19.9433571,,fast_food,,191,434,697,200,40000,0.05,0.25059117881761583,1374.704410591192
5254344121,Jamra - Syrian Grill,fast_food,50.0439761,19.9464326,,fast_food,,219,461,714,200,40000,0.05,0.3069369643409041,1346.531517829548
5350028934,Nogor Kebab,fast_food,50.0166387,20.0079432,,fast_food,,66,175,462,200,40000,0.05,0.8156251741885451,1092.1874129057276
5368347841,Food truck,fast_food,50.0443379,19.9677578,,fast_food,,89,429,750,200,40000,0.05,0.4517839078200896,1274.1080460899552
5373660363,Szama,fast_food,50.0158937,20.0244763,,fast_food,,40,157,383,200,40000,0.05,0.7081611812352617,1145.9194093823692
5402579558,Jadłodajnia Avocado,fast_food,50.0168708,20.0177024,,fast_food,,54,164,431,200,40000,0.05,0.7554598482048358,1122.270075897582
5420844158,Gusto,fast_food,50.0178605,19.986276,,fast_food,,40,283,732,200,40000,0.05,0.7747566568686411,1112.6216715656794
5486376222,Alebriche,fast_food,50.038013,19.9413603,,fast_food,,105,523,736,200,40000,0.05,0.3011722254310426,1349.4138872844787
5836938854,McDonald's,fast_food,50.0286187,19.9531096,,fast_food,,31,617,799,200,40000,0.05,0.4506604327148792,1274.6697836425603
5836938856,KFC,fast_food,50.0284586,19.9527548,,fast_food,,31,615,798,200,40000,0.05,0.44845663479650755,1275.7716826017463
5849692185,Sevi Kebab,fast_food,50.0285618,19.9530101,,fast_food,,31,615,797,200,40000,0.05,0.45010663567834375,1274.9466821608282
5849725714,Olimp,fast_food,50.0284889,19.952863,,fast_food,,31,615,797,200,40000,0.05,0.44922652640038174,1275.3867367998091
5857257683,New York Pizza,fast_food,50.0124831,19.9675236,,fast_food,,50,252,820,200,40000,0.05,0.6520712224362661,1173.964388781867
5901727506,Stołówka Ciotki Klotki,fast_food,50.0421972,19.962705,,fast_food,,117,472,761,200,40000,0.05,0.43683743795953955,1281.58128102023
5932943432,Bogdanka,fast_food,50.0277134,19.9607514,,fast_food,,42,599,817,200,40000,0.05,0.5195330249101173,1240.2334875449415
5954765859,H.O.G.,fast_food,50.044402,19.9691225,,fast_food,,85,420,749,200,40000,0.05,0.4591712276283957,1270.4143861858022
6209938366,"Bar ""Smaczek""",fast_food,50.0167266,19.97909,,fast_food,,43,279,763,200,40000,0.05,0.732230089898067,1133.8849550509665
6231218228,Ancymon kebab,fast_food,50.0157382,19.9518391,,fast_food,,53,309,817,200,40000,0.05,0.49332819024047136,1253.3359048797643
6346221208,Bar Mleczny Smakosz,fast_food,50.0373531,19.9402959,,fast_food,,87,529,737,200,40000,0.05,0.2957391366531912,1352.1304316734045
6359448271,Pizzicletta,fast_food,50.0441322,19.947968,,fast_food,,223,456,720,200,40000,0.05,0.3177258541583119,1341.137072920844
6359448281,Mazaya Falafel,fast_food,50.0439429,19.9464866,,fast_food,,219,461,714,200,40000,0.05,0.307564989333311,1346.2175053333444
6442695375,Miso Place,fast_food,50.0438881,19.9466284,,fast_food,,219,461,715,200,40000,0.05,0.3090084654520334,1345.4957672739833
6442698993,Curry Up!,fast_food,50.0490254,19.9430123,,fast_food,,192,435,696,200,40000,0.05,0.2482628254203565,1375.8685872898218
6482519997,Zapiekanki,fast_food,50.01857,20.0043526,,fast_food,,55,202,545,200,40000,0.05,0.8092671955955426,1095.3664022022288
